b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'1',19,19
b'1',19,19
b'1',19,19
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'1',18,18
b'1',20,20
b'1',28,28
b'1',28,28
b'1',30,30
b'1',30,30
b'1',30,30
b'1',30,30
b'1',30,30
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'1',31,31
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'2',25,25
b'2',40,40
b'2',40,40
b'2',41,41
b'2',25,25
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'1',33,33
b'1',48,48
b'1',50,50
b'1',50,50
b'1',50,50
b'1',50,50
b'1',50,50
b'1',50,50
b'1',50,50
b'1',38,38
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
b'0',0,0
